txn_id,user_id,amount,country,ip_country,txn_time,is_fraud,prev_time,time_diff_sec,high_velocity,location_mismatch,amount_deviation,high_amount,fraud_probability,risk_score,risk_bucket
T3220,407,1895.7481840902071,Germany,USA,2024-02-01 00:06:45,0,2024-02-01 00:05:52,53.0,1,1,3.3950024282091027,1,0.0,0,LOW
T1073,407,733.6413617363867,USA,Nigeria,2024-02-01 00:09:04,0,2024-02-01 00:06:45,139.0,1,1,1.3138423264400962,0,0.09333333333333334,9,LOW
T1560,407,195.4338940072424,India,Nigeria,2024-02-01 00:11:18,0,2024-02-01 00:09:04,134.0,1,1,0.3499929738966726,0,0.0,0,LOW
T1374,408,900.7449453855672,India,Germany,2024-02-01 00:00:12,0,,,0,1,1.6652241277205593,0,0.0,0,LOW
T4599,408,2394.915662299384,Germany,USA,2024-02-01 00:00:24,0,2024-02-01 00:00:12,12.0,1,1,4.427525644353951,1,0.0,0,LOW
T1304,408,657.4267822364975,Germany,USA,2024-02-01 00:02:48,0,2024-02-01 00:00:24,144.0,1,1,1.2153972615647466,0,0.0,0,LOW
T3879,408,477.81331537333296,India,USA,2024-02-01 00:03:06,0,2024-02-01 00:02:48,18.0,1,1,0.8833424660132164,0,0.0033333333333333335,0,LOW
T4636,408,355.77105245876953,India,Germany,2024-02-01 00:04:23,0,2024-02-01 00:03:06,77.0,1,1,0.6577206383825827,0,0.0,0,LOW
T3492,408,136.4592366140808,Germany,Germany,2024-02-01 00:04:56,0,2024-02-01 00:04:23,33.0,1,0,0.2522747581590116,0,0.02,2,LOW
T744,408,34.38751498821395,Germany,Russia,2024-02-01 00:05:28,0,2024-02-01 00:04:56,32.0,1,1,0.0635728459472116,0,0.0033333333333333335,0,LOW
T943,408,130.27071848820395,Germany,India,2024-02-01 00:08:18,1,2024-02-01 00:05:28,170.0,1,1,0.240833928265001,0,0.64,64,MEDIUM
T379,408,652.7832886776416,Germany,Germany,2024-02-01 00:08:44,0,2024-02-01 00:08:18,26.0,1,0,1.206812747656859,0,0.0,0,LOW
T4067,408,155.76095646060924,USA,India,2024-02-01 00:09:34,0,2024-02-01 00:08:44,50.0,1,1,0.2879582107940786,0,0.0,0,LOW
T520,408,53.73308821031382,India,Nigeria,2024-02-01 00:12:06,0,2024-02-01 00:09:34,152.0,1,1,0.0993373711427827,0,0.0033333333333333335,0,LOW
T895,409,470.4165038596199,India,India,2024-02-01 00:00:46,0,,,0,0,1.0714520540205743,0,0.0,0,LOW
T3074,409,562.3203092174411,USA,USA,2024-02-01 00:02:27,0,2024-02-01 00:00:46,101.0,1,0,1.280778300474568,0,0.0,0,LOW
T981,409,42.927290955054005,Germany,USA,2024-02-01 00:04:14,0,2024-02-01 00:02:27,107.0,1,1,0.0977740655142001,0,0.19,19,LOW
T4597,409,50.91600241648196,India,Russia,2024-02-01 00:04:33,1,2024-02-01 00:04:14,19.0,1,1,0.1159696884017827,0,0.87,87,HIGH
T3531,409,109.0656821067724,USA,India,2024-02-01 00:04:47,1,2024-02-01 00:04:33,14.0,1,1,0.2484152833875252,0,0.66,66,MEDIUM
T4231,409,203.01078713509463,Germany,Germany,2024-02-01 00:04:57,0,2024-02-01 00:04:47,10.0,1,0,0.4623909303342411,0,0.0,0,LOW
T2169,409,105.28356423145458,USA,Germany,2024-02-01 00:05:08,0,2024-02-01 00:04:57,11.0,1,1,0.2398008790611274,0,0.23666666666666666,23,LOW
T519,409,1886.281737842832,India,Russia,2024-02-01 00:05:20,0,2024-02-01 00:05:08,12.0,1,1,4.296321293770593,1,0.0,0,LOW
T2056,409,988.1467017064018,USA,Russia,2024-02-01 00:06:53,0,2024-02-01 00:05:20,93.0,1,1,2.250668938122395,0,0.0,0,LOW
T2015,409,351.049506125729,Germany,Nigeria,2024-02-01 00:08:06,0,2024-02-01 00:06:53,73.0,1,1,0.7995738060107791,0,0.09333333333333334,9,LOW
T4043,409,60.08550538363867,Germany,Nigeria,2024-02-01 00:26:32,0,2024-02-01 00:08:06,1106.0,0,1,0.1368547609022145,0,0.0,0,LOW
T3839,410,243.51589568338704,Germany,Germany,2024-02-01 00:00:17,0,,,0,0,0.3421519660231931,0,0.02,2,LOW
T722,410,814.3474345610739,Germany,Germany,2024-02-01 00:03:31,0,2024-02-01 00:00:17,194.0,1,0,1.144198718441293,0,0.0,0,LOW
T1415,410,698.1083881060721,India,Germany,2024-02-01 00:04:33,0,2024-02-01 00:03:31,62.0,1,1,0.9808770668438552,0,0.0,0,LOW
T1953,410,156.53249856366386,USA,Nigeria,2024-02-01 00:05:46,1,2024-02-01 00:04:33,73.0,1,1,0.2199359593334917,0,0.61,61,MEDIUM
T1844,410,1570.0373348319915,India,Nigeria,2024-02-01 00:05:48,0,2024-02-01 00:05:46,2.0,1,1,2.2059806787357417,1,0.0,0,LOW
T1331,410,425.5350505635326,India,Germany,2024-02-01 00:06:52,0,2024-02-01 00:05:48,64.0,1,1,0.5978979472920889,0,0.23333333333333334,23,LOW
T2547,410,1219.780063549285,USA,USA,2024-02-01 00:16:07,0,2024-02-01 00:06:52,555.0,0,0,1.713851761865726,0,0.0,0,LOW
T119,410,565.8916066119483,India,Nigeria,2024-02-01 00:20:57,0,2024-02-01 00:16:07,290.0,1,1,0.7951059014646105,0,0.0,0,LOW
T1470,411,415.32243333679713,India,Germany,2024-02-01 00:00:12,0,,,0,1,0.6239392687810793,0,0.0,0,LOW
T4033,411,1018.3487860880782,Germany,Nigeria,2024-02-01 00:00:44,0,2024-02-01 00:00:12,32.0,1,1,1.529866306163724,0,0.0,0,LOW
T245,411,503.05806252761,Germany,USA,2024-02-01 00:00:59,0,2024-02-01 00:00:44,15.0,1,1,0.7557445841924239,0,0.0,0,LOW
T1463,411,1005.3367838174588,India,Nigeria,2024-02-01 00:00:59,0,2024-02-01 00:00:59,0.0,1,1,1.5103183633355926,0,0.1,10,LOW
T3686,411,1839.664231913008,USA,Nigeria,2024-02-01 00:01:30,0,2024-02-01 00:00:59,31.0,1,1,2.763729246312327,1,0.09,9,LOW
T4837,411,332.0424101289092,India,Germany,2024-02-01 00:01:49,0,2024-02-01 00:01:30,19.0,1,1,0.4988276142842858,0,0.0,0,LOW
T961,411,560.4200656745553,India,Nigeria,2024-02-01 00:03:34,0,2024-02-01 00:01:49,105.0,1,1,0.841919573613955,0,0.0,0,LOW
T1502,411,128.2677220495336,Germany,USA,2024-02-01 00:10:18,0,2024-02-01 00:03:34,404.0,0,1,0.192696715322625,0,0.0033333333333333335,0,LOW
T1175,411,188.3499680104414,USA,USA,2024-02-01 00:12:00,0,2024-02-01 00:10:18,102.0,1,0,0.2829583279939875,0,0.0,0,LOW
T4539,412,815.7763614344741,India,USA,2024-02-01 00:00:03,0,,,0,1,1.5447966175838783,0,0.02666666666666667,2,LOW
T2290,412,80.38187163035273,India,Germany,2024-02-01 00:00:19,0,2024-02-01 00:00:03,16.0,1,1,0.1522152997805446,0,0.0,0,LOW
T2912,412,1233.1314909719754,Germany,USA,2024-02-01 00:02:17,0,2024-02-01 00:00:19,118.0,1,1,2.33512203386232,0,0.0,0,LOW
T2589,412,117.29020464797122,Germany,India,2024-02-01 00:05:22,1,2024-02-01 00:02:17,185.0,1,1,0.2221068419993199,0,0.6366666666666667,63,MEDIUM
T4130,412,393.82060090202697,USA,India,2024-02-01 00:05:44,0,2024-02-01 00:05:22,22.0,1,1,0.7457592067739367,0,0.0,0,LOW
T3652,413,247.34373159619568,India,Germany,2024-02-01 00:00:39,0,,,0,1,0.6331190023776119,0,0.0,0,LOW
T3437,413,303.44518384153827,Germany,India,2024-02-01 00:02:59,0,2024-02-01 00:00:39,140.0,1,1,0.7767203592759278,0,0.0,0,LOW
T734,413,534.618234187654,India,India,2024-02-01 00:05:07,0,2024-02-01 00:02:59,128.0,1,0,1.36844770998423,0,0.27,27,LOW
T1678,413,536.6217349000682,USA,Russia,2024-02-01 00:06:19,0,2024-02-01 00:05:07,72.0,1,1,1.3735760161034944,0,0.0,0,LOW
T970,413,331.3458417686708,India,Germany,2024-02-01 00:11:08,0,2024-02-01 00:06:19,289.0,1,1,0.8481369122587358,0,0.0,0,LOW
T3882,414,213.3100075050619,India,Germany,2024-02-01 00:01:47,0,,,0,1,0.3762730786139117,0,0.0,0,LOW
T3878,414,106.127850502785,USA,Germany,2024-02-01 00:01:49,0,2024-02-01 00:01:47,2.0,1,1,0.1872066552452409,0,0.0,0,LOW
T25,414,690.4449639590403,India,USA,2024-02-01 00:03:11,0,2024-02-01 00:01:49,82.0,1,1,1.2179262250327114,0,0.0,0,LOW
T2494,414,674.8145726709837,USA,Nigeria,2024-02-01 00:03:31,0,2024-02-01 00:03:11,20.0,1,1,1.1903546379389482,0,0.0,0,LOW
T2029,414,935.804781949586,Germany,USA,2024-02-01 00:03:42,0,2024-02-01 00:03:31,11.0,1,1,1.650734301706099,0,0.03,3,LOW
T2283,414,490.9928943261176,USA,Russia,2024-02-01 00:04:41,0,2024-02-01 00:03:42,59.0,1,1,0.8660981736698836,0,0.0,0,LOW
T2810,414,1705.1470349534138,India,USA,2024-02-01 00:05:38,0,2024-02-01 00:04:41,57.0,1,1,3.00783320874469,1,0.0,0,LOW
T4682,414,293.92531365384696,Germany,Germany,2024-02-01 00:06:20,0,2024-02-01 00:05:38,42.0,1,0,0.5184762962819179,0,0.006666666666666667,0,LOW
T3583,414,84.08273523907364,Germany,Russia,2024-02-01 00:12:58,0,2024-02-01 00:06:20,398.0,0,1,0.1483196687147174,0,0.0,0,LOW
T2055,414,810.7452027894016,Germany,Nigeria,2024-02-01 00:15:49,0,2024-02-01 00:12:58,171.0,1,1,1.4301325896197772,0,0.0,0,LOW
T4943,414,230.52800746851463,India,India,2024-02-01 00:28:15,0,2024-02-01 00:15:49,746.0,0,0,0.4066451644321021,0,0.06666666666666667,6,LOW
T926,415,15.243008731011756,India,Germany,2024-02-01 00:01:27,0,,,0,1,0.0256244514860965,0,0.0,0,LOW
T862,415,1323.5212029327809,Germany,Germany,2024-02-01 00:03:04,0,2024-02-01 00:01:27,97.0,1,0,2.224921959558582,0,0.22333333333333333,22,LOW
T2255,415,518.5719264139445,USA,Germany,2024-02-01 00:04:00,0,2024-02-01 00:03:04,56.0,1,1,0.8717518571915018,0,0.013333333333333334,1,LOW
T4978,415,298.55400236684363,Germany,Germany,2024-02-01 00:04:16,0,2024-02-01 00:04:00,16.0,1,0,0.501887959564356,0,0.0,0,LOW
T3335,415,619.6649746947053,India,Russia,2024-02-01 00:07:32,0,2024-02-01 00:04:16,196.0,1,1,1.0416955971030142,0,0.0,0,LOW
T348,415,1161.0888745885163,USA,Russia,2024-02-01 00:10:54,1,2024-02-01 00:07:32,202.0,1,1,1.9518630516434217,0,0.59,59,MEDIUM
T3501,415,401.1601129185016,USA,Germany,2024-02-01 00:11:51,0,2024-02-01 00:10:54,57.0,1,1,0.6743752518309339,0,0.0,0,LOW
T3776,415,421.0907331810655,USA,India,2024-02-01 00:22:35,0,2024-02-01 00:11:51,644.0,0,1,0.707879871622094,0,0.0,0,LOW
T3479,416,319.2371866186152,USA,USA,2024-02-01 00:00:48,0,,,0,0,0.5093610086347437,0,0.0,0,LOW
T4103,416,532.7376833625832,USA,USA,2024-02-01 00:03:07,0,2024-02-01 00:00:48,139.0,1,0,0.8500131410426321,0,0.0,0,LOW
T2486,416,198.66216270422865,India,USA,2024-02-01 00:03:15,1,2024-02-01 00:03:07,8.0,1,1,0.3169767301999048,0,0.5666666666666667,56,MEDIUM
T478,416,1729.476784653158,India,Nigeria,2024-02-01 00:03:27,1,2024-02-01 00:03:15,12.0,1,1,2.759478144674069,1,0.6533333333333333,65,MEDIUM
T4746,416,606.7867789618473,Germany,Germany,2024-02-01 00:05:13,0,2024-02-01 00:03:27,106.0,1,0,0.9681626662356108,0,0.09333333333333334,9,LOW
T2335,416,382.3852032951791,USA,USA,2024-02-01 00:05:58,0,2024-02-01 00:05:13,45.0,1,0,0.6101172451131871,0,0.0,0,LOW
T2525,416,423.0408628003247,USA,Germany,2024-02-01 00:09:29,0,2024-02-01 00:05:58,211.0,1,1,0.67498565205411,0,0.0,0,LOW
T2035,416,332.93495953184885,USA,Nigeria,2024-02-01 00:12:16,0,2024-02-01 00:09:29,167.0,1,1,0.5312165809790449,0,0.0,0,LOW
T295,416,1115.4031145986537,Germany,USA,2024-02-01 00:13:23,0,2024-02-01 00:12:16,67.0,1,1,1.7796888310666985,0,0.19666666666666666,19,LOW
T702,417,784.0477129159647,Germany,Russia,2024-02-01 00:00:00,0,,,0,1,1.872431897630901,0,0.0,0,LOW
T2888,417,352.53478547030977,USA,Russia,2024-02-01 00:00:17,0,2024-02-01 00:00:00,17.0,1,1,0.8419097032808063,0,0.0,0,LOW
T897,417,910.5580186750544,USA,USA,2024-02-01 00:01:24,0,2024-02-01 00:00:17,67.0,1,0,2.1745588319744327,0,0.0,0,LOW
T694,417,5.014449182274022,USA,USA,2024-02-01 00:02:42,0,2024-02-01 00:01:24,78.0,1,0,0.011975310230827,0,0.0,0,LOW
T1008,417,198.92194104343903,India,USA,2024-02-01 00:03:21,0,2024-02-01 00:02:42,39.0,1,1,0.4750575525093207,0,0.0,0,LOW
T4098,417,978.5941442802396,USA,Nigeria,2024-02-01 00:03:28,0,2024-02-01 00:03:21,7.0,1,1,2.3370400300900185,0,0.0,0,LOW
T4363,417,835.5708739216108,India,USA,2024-02-01 00:03:49,0,2024-02-01 00:03:28,21.0,1,1,1.9954774834345348,0,0.0,0,LOW
T335,417,653.4547855373437,Germany,USA,2024-02-01 00:04:09,0,2024-02-01 00:03:49,20.0,1,1,1.5605550069767546,0,0.0,0,LOW
T507,417,603.8893427855406,Germany,India,2024-02-01 00:04:41,0,2024-02-01 00:04:09,32.0,1,1,1.4421847668755354,0,0.013333333333333334,1,LOW
T4182,417,169.02939922558355,USA,Russia,2024-02-01 00:05:45,1,2024-02-01 00:04:41,64.0,1,1,0.4036693603381418,0,0.61,61,MEDIUM
T2495,417,331.8116530797595,India,USA,2024-02-01 00:05:55,0,2024-02-01 00:05:45,10.0,1,1,0.7924195339101402,0,0.0,0,LOW
T4832,417,454.5540693024558,Germany,USA,2024-02-01 00:06:02,0,2024-02-01 00:05:55,7.0,1,1,1.0855481427200715,0,0.0,0,LOW
T3914,417,177.57102406798174,India,USA,2024-02-01 00:06:43,0,2024-02-01 00:06:02,41.0,1,1,0.4240681326947638,0,0.0,0,LOW
T4635,417,155.447984689443,India,Nigeria,2024-02-01 00:08:57,0,2024-02-01 00:06:43,134.0,1,1,0.3712347605382911,0,0.0,0,LOW
T965,417,79.45210206221644,USA,Russia,2024-02-01 00:09:00,0,2024-02-01 00:08:57,3.0,1,1,0.1897443838995869,0,0.0,0,LOW
T4508,417,9.264495197656998,India,India,2024-02-01 00:11:16,0,2024-02-01 00:09:00,136.0,1,0,0.0221251028958751,0,0.0,0,LOW
T1600,418,836.9184111100193,Germany,Nigeria,2024-02-01 00:01:19,0,,,0,1,1.4731658112566517,0,0.0033333333333333335,0,LOW
T4669,418,552.1341696751427,USA,USA,2024-02-01 00:01:30,1,2024-02-01 00:01:19,11.0,1,0,0.971881095211172,0,0.63,63,MEDIUM
T4144,418,39.26576330553618,USA,Nigeria,2024-02-01 00:01:45,0,2024-02-01 00:01:30,15.0,1,1,0.0691166298730256,0,0.0,0,LOW
T1390,418,20.545391887733707,Germany,Germany,2024-02-01 00:02:48,0,2024-02-01 00:01:45,63.0,1,0,0.0361645394653652,0,0.0,0,LOW
T2629,418,809.340671943102,Germany,Germany,2024-02-01 00:03:41,0,2024-02-01 00:02:48,53.0,1,0,1.42462274904994,0,0.02,2,LOW
T1717,418,252.3494034643559,USA,Nigeria,2024-02-01 00:03:48,0,2024-02-01 00:03:41,7.0,1,1,0.4441920607071342,0,0.0,0,LOW
T3327,418,52.20610065703521,India,Russia,2024-02-01 00:03:55,0,2024-02-01 00:03:48,7.0,1,1,0.0918945522120405,0,0.0,0,LOW
T156,418,1582.5467021983784,India,Russia,2024-02-01 00:04:21,0,2024-02-01 00:03:55,26.0,1,1,2.7856403508957324,1,0.0,0,LOW
T3703,418,876.8500434639376,Germany,USA,2024-02-01 00:06:14,1,2024-02-01 00:04:21,113.0,1,1,1.5434545213513915,0,0.6533333333333333,65,MEDIUM
T725,418,409.4224227788536,India,Nigeria,2024-02-01 00:06:57,0,2024-02-01 00:06:14,43.0,1,1,0.7206761227772601,0,0.0,0,LOW
T4210,418,817.6173452442142,USA,Russia,2024-02-01 00:06:59,0,2024-02-01 00:06:57,2.0,1,1,1.439191567200287,0,0.02,2,LOW
T3226,419,846.2896376585956,USA,India,2024-02-01 00:00:47,0,,,0,1,1.2612537374403885,0,0.0,0,LOW
T4656,419,392.49739427277535,USA,India,2024-02-01 00:00:56,0,2024-02-01 00:00:47,9.0,1,1,0.5849519873973181,0,0.0,0,LOW
T144,419,764.3863453550762,India,India,2024-02-01 00:01:25,0,2024-02-01 00:00:56,29.0,1,0,1.1391905229925716,0,0.0,0,LOW
T1376,419,72.77858481349543,USA,Germany,2024-02-01 00:02:07,0,2024-02-01 00:01:25,42.0,1,1,0.1084643578475122,0,0.0,0,LOW
T3859,419,402.267232653576,USA,Germany,2024-02-01 00:02:07,0,2024-02-01 00:02:07,0.0,1,1,0.5995123041300917,0,0.0,0,LOW
T4205,419,349.7170054126467,India,USA,2024-02-01 00:02:12,0,2024-02-01 00:02:07,5.0,1,1,0.5211949437824731,0,0.0033333333333333335,0,LOW
T3261,419,463.5550501401643,India,USA,2024-02-01 00:07:37,0,2024-02-01 00:02:12,325.0,0,1,0.6908515873078772,0,0.0,0,LOW
T3063,419,425.216708356428,Germany,USA,2024-02-01 00:09:21,0,2024-02-01 00:07:37,104.0,1,1,0.6337146749432344,0,0.0,0,LOW
T2140,419,2728.5923153169106,USA,Nigeria,2024-02-01 00:29:19,1,2024-02-01 00:09:21,1198.0,0,1,4.06651234105374,1,0.6366666666666667,63,MEDIUM
T4584,419,264.6075941712026,India,India,2024-02-01 00:30:49,0,2024-02-01 00:29:19,90.0,1,0,0.3943535431047933,0,0.0,0,LOW
T3692,420,508.3655952222432,Germany,USA,2024-02-01 00:00:13,0,,,0,1,1.2638445686681758,0,0.0,0,LOW
T1464,420,170.85060709710604,Germany,India,2024-02-01 00:00:25,0,2024-02-01 00:00:13,12.0,1,1,0.424750639820423,0,0.0,0,LOW
T736,420,4.199426856058395,Germany,USA,2024-02-01 00:00:30,0,2024-02-01 00:00:25,5.0,1,1,0.0104401691881379,0,0.0,0,LOW
T325,420,0.0058174115252161,India,Russia,2024-02-01 00:01:33,0,2024-02-01 00:00:30,63.0,1,1,1.4462630887988784e-05,0,0.0,0,LOW
T2630,420,285.0498693895561,Germany,Nigeria,2024-02-01 00:02:06,0,2024-02-01 00:01:33,33.0,1,1,0.7086607209720169,0,0.08333333333333333,8,LOW
T384,420,211.82112208300725,Germany,Nigeria,2024-02-01 00:02:16,0,2024-02-01 00:02:06,10.0,1,1,0.5266071842583534,0,0.0,0,LOW
T2622,420,166.1761874013243,Germany,Nigeria,2024-02-01 00:03:02,0,2024-02-01 00:02:16,46.0,1,1,0.4131295938650873,0,0.0,0,LOW
T83,420,319.5964288803716,India,India,2024-02-01 00:03:22,0,2024-02-01 00:03:02,20.0,1,0,0.794546709302033,0,0.0,0,LOW
T1567,420,1252.947947958093,USA,USA,2024-02-01 00:03:30,0,2024-02-01 00:03:22,8.0,1,0,3.114946160269749,0,0.023333333333333334,2,LOW
T3365,420,9.923570344335412,India,Germany,2024-02-01 00:04:26,0,2024-02-01 00:03:30,56.0,1,1,0.0246709269851393,0,0.21333333333333335,21,LOW
T4534,420,1252.259064202468,Germany,Russia,2024-02-01 00:04:42,0,2024-02-01 00:04:26,16.0,1,1,3.113233530616655,0,0.08333333333333333,8,LOW
T1506,420,687.3375971781753,Germany,Nigeria,2024-02-01 00:06:21,0,2024-02-01 00:04:42,99.0,1,1,1.7087857581221746,0,0.0,0,LOW
T2970,420,25.28308840597974,USA,USA,2024-02-01 00:06:26,0,2024-02-01 00:06:21,5.0,1,0,0.0628561300398101,0,0.0,0,LOW
T4606,420,737.5077418978074,India,USA,2024-02-01 00:07:58,0,2024-02-01 00:06:26,92.0,1,1,1.8335134452613555,0,0.0,0,LOW
T3844,421,313.00370836597097,USA,Russia,2024-02-01 00:00:52,0,,,0,1,0.5016303580475933,0,0.03,3,LOW
T4641,421,1387.9339695344693,Germany,Russia,2024-02-01 00:01:23,0,2024-02-01 00:00:52,31.0,1,1,2.224350049137264,0,0.0,0,LOW
T4644,421,140.3304539900747,USA,Russia,2024-02-01 00:02:58,1,2024-02-01 00:01:23,95.0,1,1,0.2248983446474577,0,0.64,64,MEDIUM
T2719,421,315.2933847693525,USA,USA,2024-02-01 00:04:34,0,2024-02-01 00:02:58,96.0,1,0,0.5052998711023666,0,0.0,0,LOW
T3643,421,800.8675900249565,Germany,USA,2024-02-01 00:04:53,0,2024-02-01 00:04:34,19.0,1,1,1.2834975599177545,0,0.0,0,LOW
T3945,421,786.4078044329923,USA,India,2024-02-01 00:08:24,0,2024-02-01 00:04:53,211.0,1,1,1.2603238171475646,0,0.0,0,LOW
T4419,422,549.861738592762,Germany,Russia,2024-02-01 00:00:26,0,,,0,1,0.7049570259650141,0,0.0,0,LOW
T3438,422,700.1471633450079,India,Russia,2024-02-01 00:00:51,0,2024-02-01 00:00:26,25.0,1,1,0.897632308937734,0,0.0,0,LOW
T2386,422,690.372311883699,Germany,Nigeria,2024-02-01 00:00:52,1,2024-02-01 00:00:51,1.0,1,1,0.8851003400230583,0,0.6366666666666667,63,MEDIUM
T847,422,907.36963034645,Germany,Nigeria,2024-02-01 00:03:24,0,2024-02-01 00:00:52,152.0,1,1,1.1633044293953854,0,0.0,0,LOW
T1817,422,1459.1161503671442,Germany,Russia,2024-02-01 00:03:59,0,2024-02-01 00:03:24,35.0,1,1,1.8706778626438552,0,0.0,0,LOW
T2662,422,229.63085135505065,USA,India,2024-02-01 00:04:13,0,2024-02-01 00:03:59,14.0,1,1,0.2944010660850182,0,0.06,6,LOW
T3367,422,1684.992275703082,Germany,USA,2024-02-01 00:05:13,0,2024-02-01 00:04:13,60.0,1,1,2.160265135911571,1,0.0,0,LOW
T1431,422,569.2442665775757,USA,USA,2024-02-01 00:05:53,0,2024-02-01 00:05:13,40.0,1,0,0.729806635102808,0,0.28,28,LOW
T385,422,204.443318135114,USA,Nigeria,2024-02-01 00:08:06,0,2024-02-01 00:05:53,133.0,1,1,0.262109078365407,0,0.0033333333333333335,0,LOW
T1082,422,1207.349274895966,Germany,Russia,2024-02-01 00:10:35,0,2024-02-01 00:08:06,149.0,1,1,1.5478970337342182,0,0.24,24,LOW
T1765,422,858.7554531024689,India,USA,2024-02-01 00:11:56,0,2024-02-01 00:10:35,81.0,1,1,1.1009780236749929,0,0.0,0,LOW
T898,422,811.7961443897676,India,USA,2024-02-01 00:13:30,0,2024-02-01 00:11:56,94.0,1,1,1.0407732625723176,0,0.0,0,LOW
T2237,422,733.6276672151887,Germany,Russia,2024-02-01 00:16:50,0,2024-02-01 00:13:30,200.0,1,1,0.9405564019952674,0,0.0,0,LOW
T4306,422,313.1995877276107,India,Nigeria,2024-02-01 00:19:40,0,2024-02-01 00:16:50,170.0,1,1,0.4015413955933528,0,0.0,0,LOW
T887,423,98.83294682328686,Germany,India,2024-02-01 00:00:22,0,,,0,1,0.1858860961291184,0,0.0,0,LOW
T4549,423,36.53308394619707,India,Russia,2024-02-01 00:00:37,0,2024-02-01 00:00:22,15.0,1,1,0.0687118271041561,0,0.0,0,LOW
T814,423,1140.9952473304836,USA,USA,2024-02-01 00:01:46,1,2024-02-01 00:00:37,69.0,1,0,2.1459964419291,0,0.6366666666666667,63,MEDIUM
T4482,423,1208.5729023171723,India,Germany,2024-02-01 00:02:34,0,2024-02-01 00:01:46,48.0,1,1,2.273097240547363,0,0.0,0,LOW
T1985,423,1059.1011738477791,USA,Germany,2024-02-01 00:05:24,0,2024-02-01 00:02:34,170.0,1,1,1.9919691655489904,0,0.0,0,LOW
T4217,423,314.98041357705995,USA,Russia,2024-02-01 00:06:36,0,2024-02-01 00:05:24,72.0,1,1,0.5924186348674093,0,0.0,0,LOW
T3974,423,368.89539585806,USA,Germany,2024-02-01 00:09:50,0,2024-02-01 00:06:36,194.0,1,1,0.6938225280145507,0,0.0,0,LOW
T3399,423,25.57304545292274,India,Nigeria,2024-02-01 00:17:04,0,2024-02-01 00:09:50,434.0,0,1,0.0480980658593118,0,0.09,9,LOW
T1576,424,220.4913603739409,USA,India,2024-02-01 00:00:13,0,,,0,1,0.4038565253227176,0,0.0,0,LOW
T4213,424,874.028904572959,Germany,Germany,2024-02-01 00:00:53,0,2024-02-01 00:00:13,40.0,1,0,1.6008893764990082,0,0.0,0,LOW
T336,424,1703.2884094513745,India,USA,2024-02-01 00:01:17,0,2024-02-01 00:00:53,24.0,1,1,3.1197781967369504,1,0.0033333333333333335,0,LOW
T4003,424,1067.303665996556,Germany,India,2024-02-01 00:01:41,0,2024-02-01 00:01:17,24.0,1,1,1.954895417591656,0,0.08666666666666667,8,LOW
T1659,424,29.281616538810592,Germany,USA,2024-02-01 00:01:51,0,2024-02-01 00:01:41,10.0,1,1,0.0536328130550819,0,0.0,0,LOW
T4310,424,221.7541096230726,India,Germany,2024-02-01 00:02:31,0,2024-02-01 00:01:51,40.0,1,1,0.4061694029032419,0,0.22,22,LOW
T4440,424,40.89591643018043,USA,India,2024-02-01 00:02:53,0,2024-02-01 00:02:31,22.0,1,1,0.0749058043878479,0,0.0,0,LOW
T2485,424,348.9510536359083,USA,Germany,2024-02-01 00:04:38,1,2024-02-01 00:02:53,105.0,1,1,0.6391459501637451,0,0.64,64,MEDIUM
T1261,424,1357.1555523709792,India,Russia,2024-02-01 00:04:57,0,2024-02-01 00:04:38,19.0,1,1,2.4857941135355013,0,0.0,0,LOW
T580,424,33.07329154614954,Germany,Germany,2024-02-01 00:06:09,0,2024-02-01 00:04:57,72.0,1,0,0.0605777232366868,0,0.0033333333333333335,0,LOW
T2685,424,407.8706631177119,Germany,USA,2024-02-01 00:07:57,0,2024-02-01 00:06:09,108.0,1,1,0.7470643226493497,0,0.0,0,LOW
T3571,424,490.53671165813927,Germany,India,2024-02-01 00:08:49,0,2024-02-01 00:07:57,52.0,1,1,0.8984771629033926,0,0.0,0,LOW
T4963,424,106.51814139098732,Germany,India,2024-02-01 00:10:08,0,2024-02-01 00:08:49,79.0,1,1,0.1951008256878723,0,0.07666666666666666,7,LOW
T4276,424,760.0057938611066,India,Germany,2024-02-01 00:10:21,0,2024-02-01 00:10:08,13.0,1,1,1.392042294144036,0,0.0,0,LOW
T4540,424,34.04833839639383,USA,India,2024-02-01 00:10:35,0,2024-02-01 00:10:21,14.0,1,1,0.0623636391669014,0,0.0033333333333333335,0,LOW
T4378,424,223.00677364636377,Germany,India,2024-02-01 00:11:16,0,2024-02-01 00:10:35,41.0,1,1,0.4084638081760162,0,0.0,0,LOW
T2003,424,1363.1876477177027,India,India,2024-02-01 00:17:20,0,2024-02-01 00:11:16,364.0,0,0,2.496842623839994,0,0.0,0,LOW
T3286,425,274.6850198663241,India,Russia,2024-02-01 00:00:47,0,,,0,1,0.667436852889075,0,0.0,0,LOW
T1266,425,261.91161814533484,Germany,USA,2024-02-01 00:00:58,0,2024-02-01 00:00:47,11.0,1,1,0.6363997069628285,0,0.016666666666666666,1,LOW
T3113,425,132.55546154023114,India,USA,2024-02-01 00:01:00,0,2024-02-01 00:00:58,2.0,1,1,0.3220867309281223,0,0.0,0,LOW
T3955,425,1303.150758429547,USA,USA,2024-02-01 00:01:11,0,2024-02-01 00:01:00,11.0,1,0,3.1664298310461314,0,0.02,2,LOW
